,mdb_id,sys_id,nm_py,nm_simp,nm_trad,x_coord,y_coord,pres_loc,type_py,type_simp,level,beg_yr,beg_rule,beg_type,end_yr,end_rule,end_type,note_id,obj_type,geo_src,compiler,geo_comp,checker,entry_date,filename,parent_counts
6692,99055,hvd_99055,Duyunsanglindulidengchu Zhangguansi,都云桑林独立等处长官司,都雲桑林獨立等處長官司,107.49563,26.271340000000002,今贵州省都匀市西,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99055,POINT,FROM_FD,,,,,County_Point,1
6693,99056,hvd_99056,Chenmeng Zhou,陈蒙州,陳蒙州,107.77077,25.87826,今贵州省三都县烂土司,Zhou,州,6.0,1291,,新建,1367,,撤销,99056,POINT,FROM_FD,,,,,County_Point,1
6694,99057,hvd_99057,Chenmeng Zhangguansi,陈蒙长官司,陳蒙長官司,107.77077,25.87826,今贵州省三都县烂土司,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99057,POINT,FROM_FD,,,,,County_Point,1
6695,99058,hvd_99058,Hejiang Zhou,合江州,合江州,107.86237,25.9922,今贵州省三都县城三合镇,Zhou,州,6.0,1291,,新建,1367,,撤销,99058,POINT,FROM_FD,,,,,County_Point,1
6696,99059,hvd_99059,Duyun Xian,都云县,都雲縣,107.51876000000001,26.26565,今贵州省都匀市市区,Xian,县,6.0,1292,,新建,1367,,撤销,99059,POINT,FROM_FD,,,,,County_Point,1
6697,99060,hvd_99060,Duyundong Zhangguansi,都云洞长官司,都雲洞長官司,107.51876000000001,26.26565,今贵州省都匀市市区都云洞,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99060,POINT,FROM_FD,,,,,County_Point,1
6698,200112,hvd_200112,Zhongduyunbanshuidenchu Zhangguansi,中都云板水司,中都雲板水司,107.45821000000001,26.31482,今贵州省都匀市甘塘镇的邦水,Zhangguansi,长官司,6.0,1287,,新建,1383,,更名,0,POINT,FROM_FD,,,,,County_Point,2
6699,200113,hvd_200113,Shangduyundudengchu Zhangguansi,上都云都司,上都雲都司,107.51876000000001,26.26565,今贵州省都匀市市区,Zhangguansi,长官司,6.0,1335,,更名,1382,,更名,0,POINT,FROM_FD,,,,,County_Point,1
6700,99063,hvd_99063,Wengbao Zhangguansi,瓮包长官司,甕包長官司,107.53165,26.33346,今贵州省都匀市东部的瓮桃与沙包堡镇一带,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99063,POINT,FROM_FD,,,,,County_Point,1
6701,99064,hvd_99064,Maxia Xian,麻峡县,麻峽縣,107.58855,26.49434,今贵州省麻江县县城南,Xian,县,6.0,1292,,新建,1367,,撤销,99064,POINT,FROM_FD,,,,,County_Point,1
6702,99065,hvd_99065,Gelaozhai Zhangguansi,仡佬寨长官司,仡佬寨長官司,107.58803999999999,26.498540000000002,今贵州省麻江县城杏山镇,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99065,POINT,FROM_FD,,,,,County_Point,1
6703,99066,hvd_99066,Duzhen Zhangguansi,都镇长官司,都鎮長官司,107.52502,26.63607,今贵州省福泉县南部与麻江县交界的马场坪镇,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99066,POINT,FROM_FD,,,,,County_Point,1
6704,99067,hvd_99067,Gongxiwangchengyalindengchu Zhangguansi,恭溪望成崖岭等处长官司,恭溪望成崖嶺等處長官司,107.84078000000001,26.602109999999996,今贵州省凯里市万潮镇,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99067,POINT,FROM_FD,,,,,County_Point,2
6705,99068,hvd_99068,Pingyue Zhangguansi,平月长官司,平月長官司,107.51251,26.701209999999996,今贵州省福泉县城城厢镇,Zhangguansi,长官司,6.0,1287,,新建,1380,,撤销,99068,POINT,FROM_FD,,,,,County_Point,1
6706,99069,hvd_99069,Sanbeidipengdengchu Zhangguansi,三陂地蓬等处长官司,三陂地蓬等處長官司,107.82615,26.62025,今贵州省凯里市万潮镇西北五里,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99069,POINT,FROM_FD,,,,,County_Point,2
6707,99070,hvd_99070,Biji Xian,必际县,必際縣,107.63963999999999,26.759690000000003,今贵州省福泉东部,Xian,县,6.0,1279,,新建,1367,,撤销,99070,POINT,FROM_FD,,,,,County_Point,1
6708,99071,hvd_99071,Pingpulezhongaodengchu Zhangguansi,平普乐重墺等处长官司,平普樂重墺等處長官司,107.68988999999999,26.80272,今贵州省福泉东部,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99071,POINT,FROM_FD,,,,,County_Point,1
6709,99072,hvd_99072,Qianxiwudidengchu Zhangguansi,乾溪吴地等处长官司,乾溪吳地等處長官司,107.29883999999998,26.947020000000002,今贵州省福泉北部歇气坪一带,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99072,POINT,FROM_FD,,,,,County_Point,1
6710,200114,hvd_200114,Duyun Zhangguansi,都匀司,都勻司,107.51876000000001,26.26565,今贵州省都匀市市区,Zhangguansi,长官司,6.0,1494,,新建,1670,,数据下限,0,POINT,FROM_FD,,,,,County_Point,1
6711,99074,hvd_99074,Bangshui Zhangguansi,邦水长官司,邦水長官司,107.45821000000001,26.31482,今贵州省都匀市甘塘镇邦水,Zhangguansi,长官司,6.0,1383,,新建,1911,,数据下限,99074,POINT,FROM_FD,,,,,County_Point,3
6712,200115,hvd_200115,Pinglang Zhangguansi,平浪司,平浪司,107.40025,26.06793,今贵州省都匀市平浪镇,Zhangguansi,长官司,6.0,1383,,新建,1726,,撤销,0,POINT,FROM_FD,,,,,County_Point,3
6713,200116,hvd_200116,Pingzhouliudong Zhangguansi,平洲六洞司,平洲六洞司,107.30538,25.72564,今贵州省平塘县六洞,Zhangguansi,长官司,6.0,1383,,新建,1715,,撤销,0,POINT,FROM_FD,,,,,County_Point,3
6714,200117,hvd_200117,Maha Zhangguansi,麻哈司,麻哈司,107.58803999999999,26.498540000000002,今贵州省麻江县杏山镇,Zhangguansi,长官司,6.0,1383,,新建,1493,,撤销,0,POINT,FROM_FD,,,,,County_Point,2
6715,200118,hvd_200118,Leping Zhangguansi,乐平司,樂平司,107.34031,26.50797,今贵州省麻江县坝芒乡乐坪,Zhangguansi,长官司,6.0,1391,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,2
6716,200119,hvd_200119,Pingding Zhangguansi,平定司,平定司,107.7355,26.358620000000002,今贵州省麻江县宣威镇平定司,Zhangguansi,长官司,6.0,1389,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,3
6717,200120,hvd_200120,Dushanzhou Zhangguansi,独山州司,獨山州司,107.54275,25.82907,今贵州省独山县城,Zhangguansi,长官司,6.0,1383,,新建,1493,,更名,0,POINT,FROM_FD,,,,,County_Point,2
6718,99081,hvd_99081,Dushan Zhou,独山州,獨山州,107.54275,25.82907,今贵州省独山县城,Zhou,州,6.0,1494,,更名,1911,,数据下限,99081,POINT,FROM_FD,,,,,County_Point,1
6719,99082,hvd_99082,Fengning Zhangguansi,丰宁长官司,豐寧長官司,107.48596,25.61766,今贵州省独山县上司镇高司,Zhangguansi,长官司,6.0,1399,,新建,1643,,撤销,99082,POINT,FROM_FD,,,,,County_Point,2
6720,99083,hvd_99083,Fengningshang Zhangguansi,丰宁上长官司,豐寧上長官司,107.48596,25.61766,今贵州省独山州上司镇,Zhangguansi,长官司,6.0,1645,,新建,1911,,数据下限,99083,POINT,FROM_FD,,,,,County_Point,1
6721,99084,hvd_99084,Fengningxia Zhangguansi,丰宁下长官司,豐寧下長官司,107.42786000000001,25.47523,今贵州省独山州下司镇,Zhangguansi,长官司,6.0,1645,,新建,1911,,数据下限,99084,POINT,FROM_FD,,,,,County_Point,1
6722,200121,hvd_200121,Hejiangzhouchenmenglantu Zhangguansi,合江洲陈蒙烂土司,合江洲陳蒙爛土司,107.77077,25.87826,今贵州省三都县合江镇（原名烂土司）,Zhangguansi,长官司,6.0,1383,4.0,新建,1911,4.0,数据下限,0,POINT,FROM_FD,马琦,孙涛,,,County_Point,3
6723,99086,hvd_99086,Duyun Xian,都匀县,都勻縣,107.51876000000001,26.26565,今贵州省都匀市区,Xian,县,6.0,1671,,新建,1911,,数据下限,99086,POINT,FROM_FD,,,,,County_Point,1
6724,200122,hvd_200122,Qingping Zhangguansi,清平司,清平司,107.78898000000001,26.65832,今贵州省凯里市清平镇,Zhangguansi,长官司,6.0,1389,,新建,1493,,更名,0,POINT,FROM_FD,,,,,County_Point,2
6725,99088,hvd_99088,Qingping Xian,清平县,清平縣,107.78898000000001,26.65832,今贵州省凯里市清平镇,Xian,县,6.0,1494,,更名,1667,,撤销,99088,POINT,FROM_FD,,,,,County_Point,1
6726,99089,hvd_99089,Qingping Xian,清平县,清平縣,107.78898000000001,26.65832,今贵州省凯里市清平镇,Xian,县,6.0,1671,,新建,1911,,数据下限,99089,POINT,FROM_FD,,,,,County_Point,1
6727,99090,hvd_99090,Bazhai Ting,八寨厅,八寨廳,107.79226000000001,26.20006,今贵州省丹寨县城龙泉镇,Ting,厅,6.0,1728,,新建,1911,,数据下限,99090,POINT,FROM_FD,,,,,County_Point,1
6728,200123,hvd_200123,Danjiang Ting,丹江厅,丹江廳,108.06821000000001,26.38865,今贵州省雷山县城丹江镇,Ting,厅,6.0,1730,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,1
6729,200124,hvd_200124,Dujiang Ting,都江厅,都江廳,108.08876000000001,25.93843,今贵州省三都县都江镇,Ting,厅,6.0,1732,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,1
6730,200125,hvd_200125,Libo Xian,荔波县,荔波縣,107.8784,25.414360000000002,今贵州省荔波县玉屏镇,Xian,县,6.0,1732,4.0,新建,1911,4.0,数据下限,0,POINT,FROM_FD,,,,,County_Point,1
6731,99108,hvd_99108,Dizhaidengchu Zhangguansi,底寨等处长官司,底寨等處長官司,106.68996000000001,27.091009999999997,今贵州省息烽县底寨,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99108,POINT,FROM_FD,,,,,County_Point,1
6732,99109,hvd_99109,Yongzhenguaixigemandengchu Zhangguansi,雍真乖西葛蛮等处长官司,雍真乖西葛蠻等處長官司,106.90251,27.07505,今贵州省开阳县西北双流镇刘育,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99109,POINT,FROM_FD,,,,,County_Point,1
6733,99110,hvd_99110,Gemanyongzhendengchu Zhangguansi,葛蛮雍真等处长官司,葛蠻雍真等處長官司,106.84376999999999,27.05842,今贵州省开阳县西部,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99110,POINT,FROM_FD,,,,,County_Point,1
6734,99111,hvd_99111,Zengzhudengchu Zhangguansi,曾竹等处长官司,曾竹等處長官司,106.68991000000001,26.5986,今贵州省贵阳市西北,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99111,POINT,FROM_FD,,,,,County_Point,1
6735,99113,hvd_99113,Gulongdengchu Zhangguansi,骨龙等处长官司,骨龍等處長官司,106.9958,26.72223,今贵州省龙里县北谷龙,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99113,POINT,FROM_FD,,,,,County_Point,1
6736,99114,hvd_99114,Chashanbainadengchu Zhangguansi,茶山百纳等处长官司,茶山百納等處長官司,106.75044,26.34593,今贵州省贵阳市花溪区黔陶乡赵司,Zhangguansi,长官司,6.0,1287,,新建,1371,,撤销,99114,POINT,FROM_FD,,,,,County_Point,1
6737,99115,hvd_99115,Nabazijiangdengchu Zhangguansi,纳坝紫江等处长官司,納壩紫江等處長官司,106.84933000000001,27.13025,今贵州省开阳县境,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99115,POINT,FROM_FD,,,,,County_Point,1
6738,99117,hvd_99117,Wudangdengchu Zhangguansi,武当等处长官司,武當等處長官司,106.76382,26.632540000000002,今贵州省贵阳市东北的乌当区,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99117,POINT,FROM_FD,,,,,County_Point,1
6739,99118,hvd_99118,Yanglongkengsuzhengdengchu Zhangguansi,养龙坑宿徵等处长官司,養龍坑宿徵等處長官司,106.76966999999999,27.241809999999997,今贵州省息烽县养龙司,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99118,POINT,FROM_FD,,,,,County_Point,1
6740,99119,hvd_99119,Gulonglongliqingjiangmulouyongyandengchu,骨龙龙里清江木楼雍眼等处长官司,骨龍龍裏清江木樓雍眼等處長官司,107.16963999999999,26.799359999999997,今贵州省龙里县北及开阳县东南境,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99119,POINT,FROM_FD,,,,,County_Point,1
6741,99120,hvd_99120,Gaoqiaoqingtangshuiyadengchu Zhangguansi,高桥青塘水鸭等处长官司,高橋青塘水鴨等處長官司,106.27986000000001,26.86127,今贵州省清镇鸭池河畔,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99120,POINT,FROM_FD,,,,,County_Point,1
6742,99121,hvd_99121,luobangzhazuodengchu Zhangguansi,落邦札佐等处长官司,落邦劄佐等處長官司,106.72748,26.86145,今贵州省修文县扎佐镇,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99121,POINT,FROM_FD,,,,,County_Point,1
6743,99122,hvd_99122,Liuguangdengchu Zhangguansi,六广等处长官司,六廣等處長官司,106.44122,27.00153,今贵州省修文县六广镇,Zhangguansi,长官司,6.0,1287,,新建,1367,,撤销,99122,POINT,FROM_FD,,,,,County_Point,1
6744,99123,hvd_99123,Guizhoudengchu Zhangguansi,贵州等处长官司,貴州等處長官司,106.70911000000001,26.580779999999997,今贵州省贵阳市,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99123,POINT,FROM_FD,,,,,County_Point,1
6745,99124,hvd_99124,Shuidongshibeidong Zhangguansi,水东市北洞长官司,水東市北洞長官司,106.71037,26.590970000000002,今贵州省贵阳市北,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99124,POINT,FROM_FD,,,,,County_Point,1
6746,99125,hvd_99125,Zhongcaobainadengchu Zhangguansi,中嶆百纳等处长官司,中嶆百納等處長官司,106.67883,26.528370000000002,今贵州省贵阳市南明区中曹,Zhangguansi,长官司,6.0,1279,,新建,1371,,更名,99125,POINT,FROM_FD,,,,,County_Point,1
6747,99126,hvd_99126,Xiaoluo Zhou,小罗州,小羅州,106.79818999999999,26.55967,今贵州省贵阳市东南的罗吏目,Zhou,州,6.0,1292,,新建,1367,,撤销,99126,POINT,FROM_FD,,,,,County_Point,1
6748,99127,hvd_99127,Xiaoluo Xian,小罗县,小羅縣,106.79988999999999,26.55585,今贵州省贵阳市东南的罗吏目附近,Xian,县,6.0,1292,,新建,1367,,撤销,99127,POINT,FROM_FD,,,,,County_Point,1
6749,99128,hvd_99128,Wengpeng Xian,瓮蓬县,甕蓬縣,106.70911000000001,26.580779999999997,今贵州省贵阳市,Xian,县,6.0,1292,,新建,1367,,撤销,99128,POINT,FROM_FD,,,,,County_Point,1
6750,99129,hvd_99129,Longlidengzhai Zhangguansi,龙里等寨长官司,龍裏等寨長官司,106.8587,26.5161,今贵州省龙里县城西北谷脚镇附近,Zhangguansi,长官司,6.0,1287,,新建,1371,,更名,99129,POINT,FROM_FD,,,,,County_Point,1
6751,99130,hvd_99130,Pingfadengchu Zhangguansi,平伐等处长官司,平伐等處長官司,107.08181,26.22658,今贵州省贵定县平伐镇,Zhangguansi,长官司,6.0,1297,,新建,1381,,更名,99130,POINT,FROM_FD,,,,,County_Point,1
6752,99131,hvd_99131,Guxiazhai Zhangguansi,谷霞寨长官司,穀霞寨長官司,106.87001000000001,26.5199,今贵州省龙里县谷脚老寨一带,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99131,POINT,FROM_FD,,,,,County_Point,1
6753,99132,hvd_99132,Dangqiaoshanqizhuguliedengchu Zhangguans,当桥山齐朱谷列等处长官司,當橋山齊朱谷列等處長官司,106.89281000000001,26.26453,今贵州省龙里南部,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99132,POINT,FROM_FD,,,,,County_Point,1
6754,99133,hvd_99133,Ganchangzhai Zhangguansi,甘长寨长官司,甘長寨長官司,107.04128999999999,26.283440000000002,今贵州省龙里南部羊场镇,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99133,POINT,FROM_FD,,,,,County_Point,1
6755,99134,hvd_99134,Nongsonggupingdengchu Zhangguansi,哝耸古平等处长官司,噥聳古平等處長官司,107.04385,26.46805,今贵州省龙里县县城龙山镇东的芝麻铺,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99134,POINT,FROM_FD,,,,,County_Point,1
6756,99135,hvd_99135,Wengchengdusangdengchu Zhangguansi,瓮城都桑等处长官司,甕城都桑等處長官司,107.16311999999999,26.49703,今贵州省贵定县西南盘江镇,Zhangguansi,长官司,6.0,1279,,新建,1367,,撤销,99135,POINT,FROM_FD,,,,,County_Point,1
6757,99137,hvd_99137,Shuidong Zhangguansi,水东长官司,水東長官司,106.70911000000001,26.580779999999997,今贵州省贵阳市,Zhangguansi,长官司,6.0,1372,,新建,1629,,撤销,99137,POINT,FROM_FD,,,,,County_Point,3
6758,99138,hvd_99138,Qingshan Zhangguansi,青山长官司,青山長官司,106.50922,27.1299,今贵州省息烽县西北九庄镇,Zhangguansi,长官司,6.0,1372,,新建,1629,,撤销,99138,POINT,FROM_FD,,,,,County_Point,1
6759,99139,hvd_99139,Zhazuo Zhangguansi,札佐长官司,劄佐長官司,106.72748,26.86145,今贵州省修文县扎佐镇,Zhangguansi,长官司,6.0,1372,,新建,1629,,撤销,99139,POINT,FROM_FD,,,,,County_Point,1
6760,99140,hvd_99140,Xiuwen Xian,修文县,修文縣,106.59193,26.843000000000004,今贵州省修文县城关镇,Xian,县,6.0,1687,,新建,1911,,数据下限,99140,POINT,FROM_FD,,,,,County_Point,1
6761,200126,hvd_200126,Yanglong Zhangguansi,养龙司,養龍司,106.76966999999999,27.241809999999997,今贵州省息烽县养龙司,Zhangguansi,长官司,6.0,1372,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,2
6762,200127,hvd_200127,Dizhai Zhangguansi,底寨司,底寨司,106.68996000000001,27.091009999999997,今贵州省息烽县西山乡驻地（原名底寨）,Zhangguansi,长官司,6.0,1372,,新建,1686,,撤销,0,POINT,FROM_FD,,,,,County_Point,2
6763,200128,hvd_200128,Zhongcao Zhangguansi,中曹司,中曹司,106.67883,26.528370000000002,今贵州省贵阳市南明区中曹,Zhangguansi,长官司,6.0,1372,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,3
6764,99144,hvd_99144,Longli Zhangguansi,龙里长官司,龍裏長官司,106.8587,26.5161,今贵州省龙里县城西北谷脚镇附近,Zhangguansi,长官司,6.0,1372,,新建,1629,,撤销,99144,POINT,FROM_FD,,,,,County_Point,3
6765,200129,hvd_200129,Baina Zhangguansi,白纳司,白納司,106.75044,26.34593,今贵州省贵阳市花溪区黔陶乡赵司,Zhangguansi,长官司,6.0,1406,,新建,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,2
6766,200130,hvd_200130,Guaixi Zhangguansi,乖西司,乖西司,106.90251,27.07505,今贵州省开阳县西北双流镇刘育,Zhangguansi,长官司,6.0,1372,,新建,1735,,撤销,0,POINT,FROM_FD,,,,,County_Point,2
6767,99147,hvd_99147,Guizhu Zhangguansi,贵竹长官司,貴竹長官司,106.70911000000001,26.580779999999997,今贵州省贵阳市区,Zhangguansi,长官司,6.0,1372,,新建,1585,,更名,99147,POINT,FROM_FD,,,,,County_Point,3
6768,99148,hvd_99148,Xingui Xian,新贵县,新貴縣,106.70911000000001,26.580779999999997,今贵州省贵阳市区,Xian,县,6.0,1586,,更名,1694,,撤销,99148,POINT,FROM_FD,,,,,County_Point,1
6769,99150,hvd_99150,Guiding Xian,贵定县,貴定縣,107.23962,26.58565,今贵州省贵定县城,Xian,县,6.0,1687,,治所迁移,1911,,数据下限,99150,POINT,FROM_FD,,,,,County_Point,1
6770,99151,hvd_99151,Kai Zhou,开州,開州,106.96738,27.05886,今贵州省开阳县城,Zhou,州,6.0,1631,,新建,1911,,数据下限,99151,POINT,FROM_FD,,,,,County_Point,1
6771,99152,hvd_99152,Longli Xian,龙里县,龍裏縣,106.98106000000001,26.458340000000003,今贵州省龙里县龙山镇,Xian,县,6.0,1672,,新建,1911,,数据下限,99152,POINT,FROM_FD,,,,,County_Point,1
6772,99153,hvd_99153,Xintian Zhangguansi,新添长官司,新添長官司,107.24063999999998,26.6383,今贵州省贵定县德新镇沙坝村北新添司,Zhangguansi,长官司,6.0,1371,,新建,1911,,数据下限,99153,POINT,FROM_FD,,,,,County_Point,2
6773,99154,hvd_99154,luoxie Ting,罗斜厅,羅斜廳,106.75147,25.4285,今贵州省罗甸县龙坪镇,Ting,厅,6.0,1881,,新建,1911,,数据下限,99154,POINT,FROM_FD,,,,,County_Point,1
6774,99155,hvd_99155,Qingzhen Xian,清镇县,清鎮縣,106.46762,26.55605,今贵州省清镇市区,Xian,县,6.0,1687,,新建,1911,,数据下限,99155,POINT,FROM_FD,,,,,County_Point,1
6775,99156,hvd_99156,Chengfanwushengjun Anfusi,程番武胜军安抚司,程番武勝軍安撫司,106.65624,26.13876,今贵州省惠水县城和平镇,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99156,POINT,FROM_FD,,,,,County_Point,1
6776,200131,hvd_200131,Chengfan Zhangguansi,程番司,程番司,106.65624,26.13876,今贵州省惠水县城和平镇,Zhangguansi,长官司,6.0,1372,4.0,更名,1911,6.0,数据下限,0,POINT,FROM_FD,马琦,孙涛,,,County_Point,4
6777,99159,hvd_99159,Xiaochengfan  Anfusi,小程番安抚司,小程番安撫司,106.67456999999999,26.1994,今贵州省惠水县城高镇镇附近,Anfusi,安抚司,6.0,1279,,新建,1372,,更名,99159,POINT,FROM_FD,,,,,County_Point,1
6778,200132,hvd_200132,Xiaochengfan Zhangguansi,小程番司,小程番司,106.67541999999999,26.18026,今贵州省惠水县高镇镇南,Zhangguansi,长官司,6.0,1373,,更名,1735,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6779,200133,hvd_200133,Shangmaqiao Zhangguansi,上马桥司,上馬橋司,106.68565,26.21165,今贵州省惠水县高镇镇北,Zhangguansi,长官司,6.0,1382,,新建,1735,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6780,99162,hvd_99162,Lufanjinghaijun  Anfusi,卢番静海军安抚司,盧番靜海軍安撫司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Anfusi,安抚司,6.0,1279,,新建,1372,,更名,99162,POINT,FROM_FD,,,,,County_Point,1
6781,200134,hvd_200134,Lufan Zhangguansi,卢番司,盧番司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Zhangguansi,长官司,6.0,1373,,更名,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,4
6782,99164,hvd_99164,Fangfanhezhongfu  Anfusi,方番河中府安抚司,方番河中府安撫司,106.63535,26.10139,今贵州省惠水县和平镇南大坡附近,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99164,POINT,FROM_FD,,,,,County_Point,1
6783,200135,hvd_200135,Fangfan Zhangguansi,方番司,方番司,106.63535,26.10139,今贵州省惠水县和平镇南大坡附近,Zhangguansi,长官司,6.0,1372,,更名,1735,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6784,99166,hvd_99166,Hongfanyongshengjun Anfusi,洪番永盛军安抚司,洪番永盛軍安撫司,106.63535,26.10139,今贵州省惠水县和平镇南大兴附近,Anfusi,安抚司,6.0,1279,,新建,1372,,更名,99166,POINT,FROM_FD,,,,,County_Point,1
6785,200136,hvd_200136,Hongfan Zhangguansi,洪番司,洪番司,106.63535,26.10139,今贵州省惠水县和平镇南大兴附近,Zhangguansi,长官司,6.0,1373,,更名,1728,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6786,99168,hvd_99168,Xiaolongfanjingmanjun Anfusi,小龙番静蛮军安抚司,小龍番靜蠻軍安撫司,106.63706,26.0651,今贵州省惠水县三都镇东北小龙,Anfusi,安抚司,6.0,1279,,新建,1372,,更名,99168,POINT,FROM_FD,,,,,County_Point,1
6787,200137,hvd_200137,Xiaolongfan Zhangguansi,小龙番司,小龍番司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Zhangguansi,长官司,6.0,1373,,更名,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,4
6788,99170,hvd_99170,Dalongfanyingtianfu Anfusi,大龙番应天府安抚司,大龍番應天府安撫司,106.67541999999999,25.975179999999998,今贵州省惠水县雅水镇西的大龙,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99170,POINT,FROM_FD,,,,,County_Point,1
6789,200138,hvd_200138,Dalongfan Zhangguansi,大龙番司,大龍番司,106.67541999999999,25.975179999999998,今贵州省惠水县雅水镇西大龙,Zhangguansi,长官司,6.0,1372,,更名,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,4
6790,99172,hvd_99172,Wolongfannanningzhou Anfusi,卧龙番南宁州安抚司,臥龍番南寧州安撫司,106.68139,26.10828,今贵州省惠水县和平镇东南龙井附近,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99172,POINT,FROM_FD,,,,,County_Point,1
6791,200139,hvd_200139,Wolongfan Zhangguansi,卧龙番司,臥龍番司,106.63535,26.10139,今贵州省惠水县和平镇南龙井附近,Zhangguansi,长官司,6.0,1372,,更名,1736,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6792,99174,hvd_99174,Jinshifantaipingjun Anfusi,金石番太平军安抚司,金石番太平軍安撫司,106.61195,26.04968,今贵州省惠水县三都镇,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99174,POINT,FROM_FD,,,,,County_Point,1
6793,200140,hvd_200140,Jinshifan Zhangguansi,金石番司,金石番司,106.63535,26.10139,今贵州省惠水县和平镇南龙井附近,Zhangguansi,长官司,6.0,1372,,更名,1735,,撤销,0,POINT,FROM_FD,,,,,County_Point,4
6794,99176,hvd_99176,Luofandalongemanjun Anfusi,罗番大龙遏蛮军安抚司,羅番大龍遏蠻軍安撫司,106.58846000000001,26.015639999999998,今贵州省惠水县好花红乡龙洞附近,Anfusi,安抚司,6.0,1279,,新建,1371,,更名,99176,POINT,FROM_FD,,,,,County_Point,1
6795,200141,hvd_200141,Luofan Zhangguansi,罗番司,羅番司,106.67541999999999,25.975179999999998,今贵州省惠水县雅水镇西大龙,Zhangguansi,长官司,6.0,1372,,更名,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,4
6796,200142,hvd_200142,Weifanmanyi Zhangguansi,韦番蛮夷司,韋番蠻夷司,106.63535,26.10139,今贵州省惠水县和平镇南惠民附近,Zhangguansi,长官司,6.0,1279,,新建,1381,,更名,0,POINT,FROM_FD,,,,,County_Point,1
6797,200143,hvd_200143,Weifan Zhangguansi,韦番司,韋番司,106.63535,26.10139,今贵州省惠水县和平镇南惠民附近,Zhangguansi,长官司,6.0,1382,,更名,1911,,数据下限,0,POINT,FROM_FD,,,,,County_Point,4
6798,99180,hvd_99180,Lushandengchu Zhangguansi,卢山等处长官司,盧山等處長官司,106.49659,25.934910000000002,今贵州省惠水县芦山镇,Zhangguansi,长官司,6.0,1279,,新建,1372,,更名,99180,POINT,FROM_FD,,,,,County_Point,1
6799,99181,hvd_99181,Lushan Zhangguansi,卢山长官司,盧山長官司,106.49659,25.934910000000002,今贵州省惠水县芦山镇,Zhangguansi,长官司,6.0,1373,,更名,1700,,撤销,99181,POINT,FROM_FD,,,,,County_Point,5
