sequence,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,BEG_CHG_TY,END_YR,END_RULE,END_CHG_TY,NOTE_ID,OBJ_TYPE,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,FILENAME,X_Y_TYPE,SYS_ID_IN_MAIN_BOU_ID,SYS_ID_IN_MAIN_PT_ID
14905,221256,Fenzhou Fu,汾州府,汾州府,0,0,,Fu,府,3,1615,4,辖区缩小,1911,6,数据下限,94041,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14906,221257,Huo Zhou,霍州,霍州,0,0,,Zhilizhou,直隶州,3,1772,4,新建,1911,6,数据下限,94042,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14907,221258,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1772,4,辖区缩小,1911,6,数据下限,94045,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14908,221259,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1731,4,辖区扩大,1771,4,辖区缩小,94046,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14909,221260,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1729,4,辖区变化,1730,4,辖区扩大,94047,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14910,221261,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1368,4,更名和辖区缩小,1594,4,辖区缩小,94048,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14911,221262,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1595,4,辖区缩小,1611,4,辖区缩小,94049,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14912,221263,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1612,4,辖区缩小,1614,4,辖区扩大,94050,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14913,221264,Fenzhou Fu,汾州府,汾州府,0,0,,Fu,府,3,1612,4,辖区扩大,1614,4,辖区缩小,94051,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14914,221265,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1615,4,辖区扩大,1723,4,辖区缩小,94052,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14915,221266,Pingyang Fu,平阳府,平陽府,0,0,,Fu,府,3,1724,4,辖区缩小,1728,4,辖区变化,94053,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14916,221267,Ji Zhou,吉州,吉州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1730,4,辖区缩小,94054,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14917,221268,Ji Zhou,吉州,吉州,0,0,,Zhilizhou,直隶州,3,1731,4,辖区缩小,1771,4,撤销,94055,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14918,221269,Jiang Zhou,绛州,絳州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1728,4,辖区扩大,94056,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14919,221270,Jiang Zhou,绛州,絳州,0,0,,Zhilizhou,直隶州,3,1729,4,辖区扩大,1911,6,数据下限,94057,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14920,221271,Jie Zhou,解州,解州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1728,4,辖区缩小,94058,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14921,221272,Jie Zhou,解州,解州,0,0,,Zhilizhou,直隶州,3,1729,4,辖区缩小,1911,6,数据下限,94059,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14922,221273,Pu Zhou,蒲州,蒲州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1727,4,更名,94060,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14923,221274,Puzhou Fu,蒲州府,蒲州府,0,0,,Fu,府,3,1728,4,更名,1911,6,数据下限,94061,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14924,221275,Zezhou Fu,泽州府,澤州府,0,0,,Fu,府,3,1728,4,更名,1911,6,数据下限,94062,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14925,221276,Ze Zhou,泽州,澤州,0,0,,Fu,府,3,1368,4,新建,1727,4,更名,94063,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14926,221277,Nanzhe Zhou,南泽州,南澤州,0,0,,Zhou,州,3,1128,4,更名,1150,4,更名,94064,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14927,221278,Ze Zhou,泽州,澤州,0,0,,Zhou,州,3,758,4,更名,1127,4,更名,94065,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14928,221279,Lu'an Fu,潞安府,潞安府,0,0,,Fu,府,3,1529,4,更名,1911,6,数据下限,94066,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14929,221280,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,1368,4,新建,1528,4,更名,94067,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14930,221281,Jinning Lu,晋宁路,晋宁路,0,0,,Lu,路,3,1305,4,更名,1367,4,更名和辖区缩小,94068,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14931,221282,Pingyang Lu,平阳路,平陽路,0,0,,Lu,路,3,1218,4,更名,1265,4,辖区缩小,94069,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14932,221283,Zezhou Fu,泽州,澤州府,0,0,,Fu,府,3,1151,4,更名,1217,4,撤销,94070,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14933,221284,Gaoping Jun,高平郡,高平郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94071,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14934,221285,Pingyang Lu,平阳路,平陽路,0,0,,Lu,路,3,1266,4,辖区缩小,1304,4,更名,94072,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14935,221286,Changping Jun,长平郡,長平郡,0,0,,Jun,郡,3,607,4,更名,617,4,更名和辖区缩小,94073,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14936,221287,Gai Zhou,盖州,蓋州,0,0,,Zhou,州,3,618,4,更名和辖区缩小,619,4,撤销,94074,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14937,221288,Ze Zhou,泽州,澤州,0,0,,Zhou,州,3,618,4,新建,626,4,辖区扩大,94075,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14938,221289,Ze Zhou,泽州,澤州,0,0,,Zhou,州,3,627,4,辖区扩大,741,4,更名,94076,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14939,221290,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,1128,4,更名,1217,4,撤销,94077,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14940,221291,Longde Fu,隆德府,隆德府,0,0,,Fu,府,3,1104,4,更名,1127,4,更名,94078,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14941,221292,Weisheng Jun,威胜军,威勝軍,0,0,,Jun,军,3,977,4,新建,980,4,辖区扩大,94079,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14942,221293,Weisheng Jun,威胜军,威勝軍,0,0,,Jun,军,3,981,4,辖区扩大,1038,4,辖区扩大,94080,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14943,221294,Weisheng Jun,威胜军,威勝軍,0,0,,Jun,军,3,1039,4,辖区扩大,1073,4,辖区扩大,94081,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14944,221295,Weisheng Jun,威胜军,威勝軍,0,0,,Jun,军,3,1074,4,辖区扩大,1084,4,辖区缩小,94082,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14945,221296,Weisheng Jun,威胜军,威勝軍,0,0,,Jun,军,3,1085,4,辖区缩小,1128,4,更名,94083,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14946,221297,Qin Zhou,沁州,沁州,0,0,,Zhou,州,3,758,4,更名,980,4,撤销,94084,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14947,221298,Yangcheng Jun,阳城郡,陽城郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94085,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14948,221299,Qin Zhou,沁州,沁州,0,0,,Zhou,州,3,623,4,辖区缩小,741,4,更名,94086,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14949,221300,Qin Zhou,沁州,沁州,0,0,,Zhou,州,3,618,4,更名,622,4,辖区缩小,94087,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14950,221301,Qin Zhou,沁州,沁州,0,0,,Zhou,州,3,596,4,新建,605,4,撤销,94088,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14951,221302,Yining Jun,义宁郡,義寧郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94089,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14952,221303,Longde Jun,隆德军,隆德軍,0,0,,Jun,军,3,1101,4,更名,1103,4,更名,94090,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14953,221304,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,758,4,更名,976,4,辖区缩小,94091,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14954,221305,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,977,4,辖区缩小,1100,4,更名,94092,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14955,221306,Shangdang Jun,上党郡,上黨郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94093,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14956,221307,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,643,4,辖区扩大,741,4,更名,94094,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14957,221308,Lu Zhou,潞州,潞州,0,0,,Zhou,州,3,618,4,更名和辖区缩小,642,4,辖区扩大,94095,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14958,221309,Han Zhou,韩州,韓州,0,0,,Zhou,州,3,620,4,辖区缩小,642,4,撤销,94096,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14959,221310,Han Zhou,韩州,韓州,0,0,,Zhou,州,3,618,4,新建,619,4,辖区缩小,94097,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14960,221311,Shangdang Jun,上党郡,上黨郡,0,0,,Jun,郡,3,607,4,,616,4,辖区缩小,94098,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14961,221312,Shangdang Jun,上党郡,上黨郡,0,0,,Jun,郡,3,617,4,辖区缩小,617,4,更名和辖区缩小,94099,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14962,221313,Hezhong Fu,河中府,河中府,0,0,,Fu,府,3,1149,4,更名,1217,4,撤销,94100,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14963,221314,Pu Zhou,蒲州,蒲州,0,0,,Zhou,州,3,1128,4,更名,1148,4,更名,94101,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14964,221315,Jie Zhou,解州,解州,0,0,,Zhou,州,3,1127,4,辖区扩大,1217,4,撤销,94103,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14965,221316,Jie Zhou,解州,解州,0,0,,Zhou,州,3,948,4,新建,1126,4,辖区扩大,94104,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14966,221317,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,1167,4,辖区缩小,1217,4,撤销,94105,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14967,221318,Quwo Xian,绛州,絳州,0,0,,Xian,县,3,1072,4,辖区扩大,1166,4,辖区缩小,94106,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14968,221319,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,948,4,辖区缩小,1071,4,辖区扩大,94107,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14969,221320,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,924,4,辖区扩大,947,4,辖区缩小,94108,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14970,221321,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,907,4,辖区缩小,923,4,辖区扩大,94109,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14971,221322,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,891,4,辖区缩小,906,4,辖区缩小,94110,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14972,221323,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,808,4,辖区扩大,890,4,辖区缩小,94111,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14973,221324,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,787,4,辖区缩小,807,4,辖区扩大,94112,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14974,221325,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,758,4,更名,786,4,辖区缩小,94113,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14975,221326,Jiang Jun,绛郡,絳郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94114,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14976,221327,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,702,4,辖区扩大,741,4,更名,94115,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14977,221328,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,663,4,辖区缩小,701,4,辖区扩大,94116,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14978,221329,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,643,4,辖区扩大,662,4,辖区缩小,94117,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14979,221330,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,627,4,辖区扩大,642,4,辖区扩大,94118,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14980,221331,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,621,4,辖区扩大,626,4,辖区扩大,94119,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14981,221332,Jiang Zhou,绛州,絳州,0,0,,Zhou,州,3,618,4,更名,620,4,辖区扩大,94120,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14982,221333,Jiang Jun,绛郡,絳郡,0,0,,Jun,郡,3,607,4,更名,616,4,辖区缩小,94121,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14983,221334,Jiang Jun,绛郡,絳郡,0,0,,Jun,郡,3,617,4,辖区缩小,617,4,更名,94122,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14984,221335,Hedong Jun,河东郡,河東郡,0,0,,Jun,郡,3,607,4,更名,616,4,辖区缩小,94123,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14985,221336,Pu Zhou,蒲州,蒲州,0,0,,Zhou,州,3,618,4,更名,642,4,辖区扩大,94124,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14986,221337,Wencheng Jun,文城郡,文城郡,0,0,,Jun,郡,3,607,4,更名,617,4,更名,94125,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14987,221338,Fen Zhou,汾州,汾州,0,0,,Zhou,州,3,618,4,更名,618,4,辖区缩小,94126,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14988,221339,Nanfen Zhou,南汾州,南汾州,0,0,,Zhou,州,3,627,4,辖区扩大,633,4,更名,94127,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14989,221340,Ci Zhou,慈州,慈州,0,0,,Zhou,州,3,634,4,更名,741,4,更名,94128,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14990,221341,Wencheng Jun,文城郡,文城郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94129,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14991,221342,Ci Zhou,慈州,慈州,0,0,,Zhou,州,3,758,4,更名,1071,4,撤销,94130,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14992,221343,Ci Zhou,慈州,慈州,0,0,,Zhou,州,3,1086,4,新建,1150,4,更名,94131,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14993,221344,Geng Zhou,耿州,耿州,0,0,,Zhou,州,3,1151,4,更名,1166,4,辖区扩大,94132,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14994,221345,Ji Zhou,吉州,吉州,0,0,,Zhou,州,3,1190,4,更名,1217,4,更名,94133,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14995,221346,Longquan Jun,龙泉郡,龍泉郡,0,0,,Jun,郡,3,607,4,更名,617,4,更名,94134,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14996,221347,Xi Zhou,隰州,隰州,0,0,,Zhou,州,3,618,4,更名,618,4,辖区缩小,94135,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14997,221348,Chang Zhou,昌州,昌州,0,0,,Zhou,州,3,619,4,新建,626,4,撤销,94136,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14998,221349,Donghe Zhou,东和州,東和州,0,0,,Zhou,州,3,619,4,新建,626,4,辖区扩大,94137,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14999,221350,Linfen Jun,临汾郡,臨汾郡,0,0,,Jun,郡,3,607,4,更名,616,4,更名和辖区缩小,94138,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15000,221351,Pingyang Jun,平阳郡,平陽郡,0,0,,Jun,郡,3,617,4,更名和辖区缩小,617,4,更名,94139,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15001,221352,Huoshan Jun,霍山郡,霍山郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94140,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15002,221353,Lv Zhou,吕州,呂州,0,0,,Zhou,州,3,618,4,更名,642,4,撤销,94141,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15003,221354,Shaoyuan Jun,邵原郡,邵原郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94142,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15004,221355,Shao Zhou,邵州,邵州,0,0,,Zhou,州,3,618,4,更名,626,4,撤销,94143,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15005,221356,Hedong Jun,河东郡,河東郡,0,0,,Jun,郡,3,617,4,辖区缩小,617,4,更名,94144,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15006,221357,Anyi Jun,安邑郡,安邑郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94145,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15007,221358,Yu Zhou,虞州,虞州,0,0,,Zhou,州,3,618,4,更名,642,4,撤销,94146,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15008,221359,Tai Zhou,泰州,泰州,0,0,,Zhou,州,3,618,4,新建,642,4,撤销,94147,POLYGON,FROM_FD,王尚义陈一,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15009,221360,Jin Zhou,晋州,晉州,0,0,,Zhou,州,3,618,4,更名,642,4,辖区扩大,94148,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15010,221361,Yicheng Jun,翼城郡,翼城郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94149,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15011,221362,Hui Zhou,浍州,澮州,0,0,,Zhou,州,3,618,4,更名,618,4,更名,94150,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15012,221363,Beihui Zhou,北浍州,北澮州,0,0,,Zhou,州,3,619,4,更名,620,4,撤销,94151,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15013,221364,Xi Zhou,隰州,隰州,0,0,,Zhou,州,3,619,4,辖区缩小,619,4,辖区缩小,94152,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15014,221365,Xi Zhou,隰州,隰州,0,0,,Zhou,州,3,627,4,辖区扩大,741,4,更名,94153,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15015,221366,Daning Jun,大宁郡,大寧郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94154,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15016,221367,Fen Zhou,汾州,汾州,0,0,,Zhou,州,3,619,4,辖区缩小,621,4,更名,94155,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15017,221368,Nanfen Zhou,南汾州,南汾州,0,0,,Zhou,州,3,622,4,更名,626,4,辖区扩大,94156,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15018,221369,Jin Zhou,晋州,晉州,0,0,,Zhou,州,3,643,4,辖区扩大,741,4,更名,94157,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15019,221370,Pingyang Jun,平阳郡,平陽郡,0,0,,Jun,郡,3,742,4,更名,757,4,更名,94158,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15020,221371,Jiexiu Jun,介休郡,介休郡,0,0,,Jun,郡,3,617,4,新建,617,4,更名,94159,POLYGON,FROM_FD,王尚义王杰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15021,221372,Xihe Jun,西河郡,西河郡,0,0,,Jun,郡,3,607,4,更名,616,4,辖区缩小,94160,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15022,221373,Xihe Jun,西河郡,西河郡,0,0,,Jun,郡,3,617,4,辖区缩小,617,4,更名,94161,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15023,221374,Hao Zhou,浩州,浩州,0,0,,Zhou,州,3,618,4,更名,619,4,更名和辖区扩大,94162,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
15024,221375,Jie Zhou,介州,介州,0,0,,Zhou,州,3,618,4,更名,626,4,撤销,94163,POLYGON,FROM_FD,王尚义袁钰,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
