fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,True,False,False,,1
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,ERROR__END_BEFORE_BEG,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,False,True,False,False,,1
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,False,False,False,,1
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,partial_incl_start_of_target,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,partial_incl_end_of_target,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,False,False,False,,1
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,True,False,False,,1
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,True,False,False,,1
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,False,False,False,,0
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,True,False,False,,1
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,CAUTION__ZEROES,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,False,False,False,,0
元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,True,False,False,,1
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,False,True,False,False,,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,False,False,False,,0
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,False,False,False,,0
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,partial_incl_end_of_target,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,True,True,False,False,partial_incl_start_of_target,2
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,ERROR__END_BEFORE_BEG,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,False,False,False,,0
阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
