,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_py,input_nm_simp,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_obj_type,input_x_coord,input_y_coord,_merge,out_x_coord_match,out_y_coord_match,out_beg_match,out_end_match,out_content_match_strength
78164,,,,,,,,,,,,,,,,,,PL000000021650,,,寧陽,,24.0,220.0,东汉,CN0370921Z22AA,兗州刺史部,,116.7933,35.6912,right_only,False,False,False,False,0
78165,,,,,,,,,,,,,,,,,,PL000000021662,,,須昌,,24.0,220.0,东汉,CN0370923Z07AA,兗州刺史部,,116.2476,35.9446,right_only,False,False,False,False,0
78166,,,,,,,,,,,,,,,,,,PL000000021695,,,無鹽,,24.0,220.0,东汉,CN0370923Z40AA,兗州刺史部,,116.4233,35.883,right_only,False,False,False,False,0
78167,,,,,,,,,,,,,,,,,,PL000000021706,,,壽張,,24.0,220.0,东汉,CN0370923Z51AA,兗州刺史部,,116.2929,35.8345,right_only,False,False,False,False,0
78168,,,,,,,,,,,,,,,,,,PL000000021717,,,梁甫,,24.0,220.0,东汉,CN0370982Z04AA,兗州刺史部,,117.3461,35.9349,right_only,False,False,False,False,0
78169,,,,,,,,,,,,,,,,,,PL000000021757,,,富成,,24.0,220.0,东汉,CN0370983Z21AA,兗州刺史部,,116.6029,36.0497,right_only,False,False,False,False,0
78170,,,,,,,,,,,,,,,,,,PL000000021762,,,蛇丘,,24.0,220.0,东汉,CN0370983Z26AA,兗州刺史部,,116.8938,35.9483,right_only,False,False,False,False,0
78171,,,,,,,,,,,,,,,,,,PL000000021784,,,昌陽,,24.0,220.0,东汉,CN0371081Z10AA,青州刺史部,,122.0274,37.0657,right_only,False,False,False,False,0
78172,,,,,,,,,,,,,,,,,,PL000000021814,,,海曲,,24.0,220.0,东汉,CN0371102Z05AA,徐州刺史部,,119.3992,35.4172,right_only,False,False,False,False,0
78173,,,,,,,,,,,,,,,,,,PL000000021914,,,開陽,,24.0,220.0,东汉,CN0371302Z18AA,徐州刺史部,,118.3698,35.1307,right_only,False,False,False,False,0
78174,,,,,,,,,,,,,,,,,,PL000000021932,,,陽都,,24.0,220.0,东汉,CN0371321Z09AA,徐州刺史部,,118.4772,35.3825,right_only,False,False,False,False,0
78175,,,,,,,,,,,,,,,,,,PL000000021940,,,即丘,,24.0,220.0,东汉,CN0371322Z01AA,徐州刺史部,,118.4544,34.9095,right_only,False,False,False,False,0
78176,,,,,,,,,,,,,,,,,,PL000000021987,,,東莞,,24.0,220.0,东汉,CN0371323Z23AA,徐州刺史部,,118.6333,35.7899,right_only,False,False,False,False,0
78177,,,,,,,,,,,,,,,,,,PL000000022000,,,繒國,,24.0,220.0,东汉,CN0371324Z06AA,徐州刺史部,,117.9004,34.9155,right_only,False,False,False,False,0
78178,,,,,,,,,,,,,,,,,,PL000000022013,,,蘭陵,,24.0,220.0,东汉,CN0371324Z19AA,徐州刺史部,,117.866,34.7477,right_only,False,False,False,False,0
78179,,,,,,,,,,,,,,,,,,PL000000022020,,,襄賁,,24.0,220.0,东汉,CN0371324Z26AA,徐州刺史部,,118.0637,34.7097,right_only,False,False,False,False,0
78180,,,,,,,,,,,,,,,,,,PL000000022028,,,費國,,24.0,220.0,东汉,CN0371325Z03AA,兗州刺史部,,117.9411,35.3658,right_only,False,False,False,False,0
78181,,,,,,,,,,,,,,,,,,PL000000022036,,,臨沂,,24.0,220.0,东汉,CN0371325Z11AA,徐州刺史部,,118.3091,35.3017,right_only,False,False,False,False,0
78182,,,,,,,,,,,,,,,,,,PL000000022066,,,南武陽,,24.0,220.0,东汉,CN0371326Z12AA,兗州刺史部,,117.6388,35.5049,right_only,False,False,False,False,0
78183,,,,,,,,,,,,,,,,,,PL000000022125,,,鬲國,,24.0,220.0,东汉,CN0371421Z14AA,青州刺史部,,116.3933,37.3609,right_only,False,False,False,False,0
78184,,,,,,,,,,,,,,,,,,PL000000022193,,,繹幕,,24.0,220.0,东汉,CN0371426Z06AA,冀州刺史部,,116.3235,37.2306,right_only,False,False,False,False,0
78185,,,,,,,,,,,,,,,,,,PL000000022197,,,安德,,24.0,220.0,东汉,CN0371426Z10AA,青州刺史部,,116.643,37.2117,right_only,False,False,False,False,0
78186,,,,,,,,,,,,,,,,,,PL000000022212,,,平原,,24.0,220.0,东汉,CN0371426Z25AA,青州刺史部,,116.4123,37.0736,right_only,False,False,False,False,0
78187,,,,,,,,,,,,,,,,,,PL000000022260,,,重合,,24.0,220.0,东汉,CN0371481Z06AA,冀州刺史部,,117.1209,37.7702,right_only,False,False,False,False,0
78188,,,,,,,,,,,,,,,,,,PL000000022267,,,樂陵,,24.0,220.0,东汉,CN0371481Z13AA,青州刺史部,,117.2818,37.6343,right_only,False,False,False,False,0
78189,,,,,,,,,,,,,,,,,,PL000000022319,,,聊城,,24.0,220.0,东汉,CN0371502Z20AA,兗州刺史部,,115.9154,36.5292,right_only,False,False,False,False,0
78190,,,,,,,,,,,,,,,,,,PL000000022350,,,東阿,,24.0,220.0,东汉,CN0371521Z11AA,兗州刺史部,,116.058,36.1663,right_only,False,False,False,False,0
78191,,,,,,,,,,,,,,,,,,PL000000022383,,,陽平,,24.0,220.0,东汉,CN0371522Z15AA,兗州刺史部,,115.6757,36.2369,right_only,False,False,False,False,0
78192,,,,,,,,,,,,,,,,,,PL000000022386,,,東武陽,,24.0,220.0,东汉,CN0371522Z18AA,兗州刺史部,,115.7205,36.1996,right_only,False,False,False,False,0
78193,,,,,,,,,,,,,,,,,,PL000000022429,,,茌平,,24.0,220.0,东汉,CN0371523Z23AA,兗州刺史部,,116.1717,36.3891,right_only,False,False,False,False,0
78194,,,,,,,,,,,,,,,,,,PL000000022489,,,發干,,24.0,220.0,东汉,CN0371525Z22AA,兗州刺史部,,115.6592,36.4451,right_only,False,False,False,False,0
78195,,,,,,,,,,,,,,,,,,PL000000022499,,,高唐,,24.0,220.0,东汉,CN0371526Z04AA,青州刺史部,,116.4521,36.8921,right_only,False,False,False,False,0
78196,,,,,,,,,,,,,,,,,,PL000000022531,,,甘陵,,24.0,220.0,东汉,CN0371581Z04AA,冀州刺史部,,115.8011,36.8761,right_only,False,False,False,False,0
78197,,,,,,,,,,,,,,,,,,PL000000022548,,,貝丘,,24.0,220.0,东汉,CN0371581Z21AA,冀州刺史部,,115.7469,36.7932,right_only,False,False,False,False,0
78198,,,,,,,,,,,,,,,,,,PL000000022618,,,厭次,,24.0,220.0,东汉,CN0371622Z11AA,青州刺史部,,117.6858,37.5479,right_only,False,False,False,False,0
78199,,,,,,,,,,,,,,,,,,PL000000022637,,,陽信,,24.0,220.0,东汉,CN0371623Z10AA,冀州刺史部,,117.6393,37.8158,right_only,False,False,False,False,0
78200,,,,,,,,,,,,,,,,,,PL000000022683,,,博昌,,24.0,220.0,东汉,CN0371625Z26AA,青州刺史部,,118.2084,37.0863,right_only,False,False,False,False,0
78201,,,,,,,,,,,,,,,,,,PL000000022694,,,鄒平,,24.0,220.0,东汉,CN0371626Z04AA,青州刺史部,,117.6898,37.0551,right_only,False,False,False,False,0
78202,,,,,,,,,,,,,,,,,,PL000000022704,,,東朝陽,,24.0,220.0,东汉,CN0371626Z14AA,青州刺史部,,117.4851,37.0358,right_only,False,False,False,False,0
78203,,,,,,,,,,,,,,,,,,PL000000022711,,,高菀,,24.0,220.0,东汉,CN0371626Z21AA,青州刺史部,,117.8657,36.9647,right_only,False,False,False,False,0
78204,,,,,,,,,,,,,,,,,,PL000000022712,,,梁鄒,,24.0,220.0,东汉,CN0371626Z22AA,青州刺史部,,117.7797,36.9638,right_only,False,False,False,False,0
78205,,,,,,,,,,,,,,,,,,PL000000022743,,,於陵,,24.0,220.0,东汉,CN0371626Z53AA,青州刺史部,,117.8208,36.7719,right_only,False,False,False,False,0
78206,,,,,,,,,,,,,,,,,,PL000000022758,,,成陽,,24.0,220.0,东汉,CN0371702Z10AA,兗州刺史部,,115.6822,35.4037,right_only,False,False,False,False,0
78207,,,,,,,,,,,,,,,,,,PL000000022760,,,句陽,,24.0,220.0,东汉,CN0371702Z12AA,兗州刺史部,,115.4385,35.3368,right_only,False,False,False,False,0
78208,,,,,,,,,,,,,,,,,,PL000000022796,,,冤句,,24.0,220.0,东汉,CN0371721Z08AA,兗州刺史部,,115.1944,35.0166,right_only,False,False,False,False,0
78209,,,,,,,,,,,,,,,,,,PL000000022818,,,己氏,,24.0,220.0,东汉,CN0371721Z30AA,兗州刺史部,,115.7481,34.6952,right_only,False,False,False,False,0
78210,,,,,,,,,,,,,,,,,,PL000000022826,,,防東,,24.0,220.0,东汉,CN0371722Z02AA,兗州刺史部,,116.1869,34.8501,right_only,False,False,False,False,0
78211,,,,,,,,,,,,,,,,,,PL000000022839,,,單父,,24.0,220.0,东汉,CN0371722Z15AA,兗州刺史部,,116.0885,34.797,right_only,False,False,False,False,0
78212,,,,,,,,,,,,,,,,,,PL000000022871,,,成武,,24.0,220.0,东汉,CN0371723Z19AA,兗州刺史部,,115.8844,34.9613,right_only,False,False,False,False,0
78213,,,,,,,,,,,,,,,,,,PL000000022883,,,鉅野,,24.0,220.0,东汉,CN0371724Z01AA,兗州刺史部,,116.1423,35.4191,right_only,False,False,False,False,0
78214,,,,,,,,,,,,,,,,,,PL000000022898,,,乘氏,,24.0,220.0,东汉,CN0371724Z16AA,兗州刺史部,,115.8522,35.284,right_only,False,False,False,False,0
78215,,,,,,,,,,,,,,,,,,PL000000022919,,,廩丘,,24.0,220.0,东汉,CN0371725Z02AA,兗州刺史部,,115.7319,35.6878,right_only,False,False,False,False,0
78216,,,,,,,,,,,,,,,,,,PL000000022947,,,鄄城,,24.0,220.0,东汉,CN0371726Z02AA,兗州刺史部,,115.5236,35.6783,right_only,False,False,False,False,0
78217,,,,,,,,,,,,,,,,,,PL000000022983,,,定陶,,24.0,220.0,东汉,CN0371727Z02AA,兗州刺史部,,115.5676,35.1057,right_only,False,False,False,False,0
78218,,,,,,,,,,,,,,,,,,PL000000023115,,,中牟,,24.0,220.0,东汉,CN0410122Z18AA,司隸校尉部,,114.0787,34.7493,right_only,False,False,False,False,0
78219,,,,,,,,,,,,,,,,,,PL000000023149,,,緱氏,,24.0,220.0,东汉,CN0410181Z26AA,司隸校尉部,,112.9048,34.5912,right_only,False,False,False,False,0
78220,,,,,,,,,,,,,,,,,,PL000000023176,,,成皋,,24.0,220.0,东汉,CN0410182Z18AA,司隸校尉部,,113.2015,34.8533,right_only,False,False,False,False,0
78221,,,,,,,,,,,,,,,,,,PL000000023178,,,滎陽,,24.0,220.0,东汉,CN0410182Z20AA,司隸校尉部,,113.4659,34.853,right_only,False,False,False,False,0
78222,,,,,,,,,,,,,,,,,,PL000000023232,,,苑陵,,24.0,220.0,东汉,CN0410184Z04AA,司隸校尉部,,113.881,34.4645,right_only,False,False,False,False,0
78223,,,,,,,,,,,,,,,,,,PL000000023244,,,新鄭,,24.0,220.0,东汉,CN0410184Z16AA,司隸校尉部,,113.7282,34.3966,right_only,False,False,False,False,0
78224,,,,,,,,,,,,,,,,,,PL000000023287,,,輪氏,,24.0,220.0,东汉,CN0410185Z21AA,豫州刺史部,,112.7474,34.4106,right_only,False,False,False,False,0
78225,,,,,,,,,,,,,,,,,,PL000000023336,,,浚儀,,24.0,220.0,东汉,CN0410204Z20AA,兗州刺史部,,114.3525,34.7847,right_only,False,False,False,False,0
78226,,,,,,,,,,,,,,,,,,PL000000023363,,,雍丘,,24.0,220.0,东汉,CN0410221Z13AA,兗州刺史部,,114.7837,34.5527,right_only,False,False,False,False,0
78227,,,,,,,,,,,,,,,,,,PL000000023394,,,尉氏,,24.0,220.0,东汉,CN0410223Z12AA,兗州刺史部,,114.1899,34.4127,right_only,False,False,False,False,0
78228,,,,,,,,,,,,,,,,,,PL000000023430,,,小黃,,24.0,220.0,东汉,CN0410224Z04AA,兗州刺史部,,114.5305,34.8081,right_only,False,False,False,False,0
78229,,,,,,,,,,,,,,,,,,PL000000023448,,,陳留,,24.0,220.0,东汉,CN0410224Z22AA,兗州刺史部,,114.5337,34.6618,right_only,False,False,False,False,0
78230,,,,,,,,,,,,,,,,,,PL000000023463,,,開封,,24.0,220.0,东汉,CN0410224Z37AA,司隸校尉部,,114.2854,34.5877,right_only,False,False,False,False,0
78231,,,,,,,,,,,,,,,,,,PL000000023488,,,東昏,,24.0,220.0,东汉,CN0410225Z16AA,兗州刺史部,,114.8235,34.902,right_only,False,False,False,False,0
78232,,,,,,,,,,,,,,,,,,PL000000023694,,,平陰,,24.0,220.0,东汉,CN0410322Z08AA,司隸校尉部,,112.4751,34.8916,right_only,False,False,False,False,0
78233,,,,,,,,,,,,,,,,,,PL000000023740,,,陸渾,,24.0,220.0,东汉,CN0410325Z02AA,司隸校尉部,,112.2116,34.2945,right_only,False,False,False,False,0
78234,,,,,,,,,,,,,,,,,,PL000000023774,,,宜陽,,24.0,220.0,东汉,CN0410327Z05AA,司隸校尉部,,111.9618,34.5126,right_only,False,False,False,False,0
78235,,,,,,,,,,,,,,,,,,PL000000023888,,,偃師,,24.0,220.0,东汉,CN0410381Z10AA,司隸校尉部,,112.8145,34.719,right_only,False,False,False,False,0
78236,,,,,,,,,,,,,,,,,,PL000000023929,,,父城,,24.0,220.0,东汉,CN0410421Z13AA,豫州刺史部,,113.2669,33.8199,right_only,False,False,False,False,0
78237,,,,,,,,,,,,,,,,,,PL000000023943,,,昆陽,,24.0,220.0,东汉,CN0410422Z10AA,豫州刺史部,,113.3546,33.6225,right_only,False,False,False,False,0
78238,,,,,,,,,,,,,,,,,,PL000000023961,,,舞陽,,24.0,220.0,东汉,CN0410422Z28AA,豫州刺史部,,113.4731,33.4693,right_only,False,False,False,False,0
78239,,,,,,,,,,,,,,,,,,PL000000023981,,,魯陽,,24.0,220.0,东汉,CN0410423Z15AA,荊州刺史部,,112.911,33.7364,right_only,False,False,False,False,0
78240,,,,,,,,,,,,,,,,,,PL000000024125,,,蕩陰,,24.0,220.0,东汉,CN0410523Z14AA,司隸校尉部,,114.362,35.9248,right_only,False,False,False,False,0
78241,,,,,,,,,,,,,,,,,,PL000000024184,,,繁陽,,24.0,220.0,东汉,CN0410527Z07AA,冀州刺史部,,114.8613,35.9959,right_only,False,False,False,False,0
78242,,,,,,,,,,,,,,,,,,PL000000024186,,,內黃,,24.0,220.0,东汉,CN0410527Z09AA,冀州刺史部,,114.7181,35.9909,right_only,False,False,False,False,0
78243,,,,,,,,,,,,,,,,,,PL000000024224,,,林慮,,24.0,220.0,东汉,CN0410581Z14AA,司隸校尉部,,113.8221,36.0681,right_only,False,False,False,False,0
78244,,,,,,,,,,,,,,,,,,PL000000024280,,,朝歌,,24.0,220.0,东汉,CN0410622Z09AA,司隸校尉部,,114.2037,35.6057,right_only,False,False,False,False,0
78245,,,,,,,,,,,,,,,,,,PL000000024296,,,獲嘉,,24.0,220.0,东汉,CN0410721Z02AA,司隸校尉部,,113.8182,35.2931,right_only,False,False,False,False,0
78246,,,,,,,,,,,,,,,,,,PL000000024317,,,修武,,24.0,220.0,东汉,CN0410724Z13AA,司隸校尉部,,113.6695,35.2674,right_only,False,False,False,False,0
78247,,,,,,,,,,,,,,,,,,PL000000024324,,,酸棗,,24.0,220.0,东汉,CN0410725Z04AA,兗州刺史部,,114.118,35.1187,right_only,False,False,False,False,0
78248,,,,,,,,,,,,,,,,,,PL000000024335,,,原武,,24.0,220.0,东汉,CN0410725Z15AA,司隸校尉部,,113.9722,35.0512,right_only,False,False,False,False,0
78249,,,,,,,,,,,,,,,,,,PL000000024354,,,陽武,,24.0,220.0,东汉,CN0410725Z34AA,司隸校尉部,,114.0705,34.994,right_only,False,False,False,False,0
78250,,,,,,,,,,,,,,,,,,PL000000024400,,,平丘,,24.0,220.0,东汉,CN0410727Z08AA,兗州刺史部,,114.6041,35.0465,right_only,False,False,False,False,0
78251,,,,,,,,,,,,,,,,,,PL000000024417,,,封丘,,24.0,220.0,东汉,CN0410727Z25AA,兗州刺史部,,114.3304,34.9909,right_only,False,False,False,False,0
78252,,,,,,,,,,,,,,,,,,PL000000024439,,,長垣,,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,,114.7482,35.2285,right_only,False,False,False,False,0
78253,,,,,,,,,,,,,,,,,,PL000000024517,,,山陽,,24.0,220.0,东汉,CN0410811Z01AA,司隸校尉部,,113.2927,35.2343,right_only,False,False,False,False,0
78254,,,,,,,,,,,,,,,,,,PL000000024612,,,沁水,,24.0,220.0,东汉,CN0410881Z07AA,司隸校尉部,,112.6976,35.1239,right_only,False,False,False,False,0
78255,,,,,,,,,,,,,,,,,,PL000000024676,,,野王,,24.0,220.0,东汉,CN0410882Z23AA,司隸校尉部,,112.9462,35.0886,right_only,False,False,False,False,0
78256,,,,,,,,,,,,,,,,,,PL000000024733,,,陰安,,24.0,220.0,东汉,CN0410922Z03AA,冀州刺史部,,115.1022,36.021,right_only,False,False,False,False,0
78257,,,,,,,,,,,,,,,,,,PL000000024749,,,頓丘,,24.0,220.0,东汉,CN0410922Z19AA,兗州刺史部,,115.0188,35.8791,right_only,False,False,False,False,0
78258,,,,,,,,,,,,,,,,,,PL000000024800,,,濮陽,,24.0,220.0,东汉,CN0410928Z07AA,兗州刺史部,,114.9814,35.6131,right_only,False,False,False,False,0
78259,,,,,,,,,,,,,,,,,,PL000000024816,,,離狐,,24.0,220.0,东汉,CN0410928Z23AA,兗州刺史部,,115.1463,35.4537,right_only,False,False,False,False,0
78260,,,,,,,,,,,,,,,,,,PL000000024839,,,潁陰,,24.0,220.0,东汉,CN0411002Z14AA,,,113.8288,34.0306,right_only,False,False,False,False,0
78261,,,,,,,,,,,,,,,,,,PL000000024860,,,鄢陵,,24.0,220.0,东汉,CN0411024Z03AA,豫州刺史部,,114.1603,34.1746,right_only,False,False,False,False,0
78262,,,,,,,,,,,,,,,,,,PL000000024878,,,潁陽,,24.0,220.0,东汉,CN0411025Z01AA,豫州刺史部,,113.6178,33.9742,right_only,False,False,False,False,0
78263,,,,,,,,,,,,,,,,,,PL000000024897,,,襄城,,24.0,220.0,东汉,CN0411025Z20AA,豫州刺史部,,113.4814,33.8529,right_only,False,False,False,False,0
78264,,,,,,,,,,,,,,,,,,PL000000024925,,,陽翟,,24.0,220.0,东汉,CN0411081Z19AA,豫州刺史部,,113.4762,34.1617,right_only,False,False,False,False,0
78265,,,,,,,,,,,,,,,,,,PL000000024930,,,長社,,24.0,220.0,东汉,CN0411082Z04AA,豫州刺史部,,113.862,34.2393,right_only,False,False,False,False,0
78266,,,,,,,,,,,,,,,,,,PL000000024985,,,定陵,,24.0,220.0,东汉,CN0411121Z07AA,豫州刺史部,,113.6892,33.6135,right_only,False,False,False,False,0
78267,,,,,,,,,,,,,,,,,,PL000000025005,,,臨潁,,24.0,220.0,东汉,CN0411122Z09AA,豫州刺史部,,113.9078,33.8477,right_only,False,False,False,False,0
78268,,,,,,,,,,,,,,,,,,PL000000025014,,,㶏强,,24.0,220.0,东汉,CN0411122Z18AA,豫州刺史部,,114.1093,33.7808,right_only,False,False,False,False,0
78269,,,,,,,,,,,,,,,,,,PL000000025056,,,黽池,,24.0,220.0,东汉,CN0411221Z08AA,司隸校尉部,,111.6695,34.7624,right_only,False,False,False,False,0
78270,,,,,,,,,,,,,,,,,,PL000000025091,,,盧氏,,24.0,220.0,东汉,CN0411224Z13AA,司隸校尉部,,111.0499,34.052,right_only,False,False,False,False,0
78271,,,,,,,,,,,,,,,,,,PL000000025131,,,弘農,,24.0,220.0,东汉,CN0411282Z16AA,司隸校尉部,,110.9064,34.6474,right_only,False,False,False,False,0
78272,,,,,,,,,,,,,,,,,,PL000000025234,,,棘陽,,24.0,220.0,东汉,CN0411302Z34AA,荊州刺史部,,112.5794,32.806,right_only,False,False,False,False,0
78273,,,,,,,,,,,,,,,,,,PL000000025248,,,育陽,,24.0,220.0,东汉,CN0411303Z10AA,荊州刺史部,,112.4703,32.7122,right_only,False,False,False,False,0
78274,,,,,,,,,,,,,,,,,,PL000000025254,,,西鄂,,24.0,220.0,东汉,CN0411303Z16AA,荊州刺史部,,112.6276,33.1663,right_only,False,False,False,False,0
78275,,,,,,,,,,,,,,,,,,PL000000025289,,,堵陽,,24.0,220.0,东汉,CN0411322Z09AA,荊州刺史部,,113.0552,33.2567,right_only,False,False,False,False,0
78276,,,,,,,,,,,,,,,,,,PL000000025331,,,酈國,,24.0,220.0,东汉,CN0411325Z04AA,荊州刺史部,,111.8402,33.1107,right_only,False,False,False,False,0
78277,,,,,,,,,,,,,,,,,,PL000000025375,,,順陽,,24.0,220.0,东汉,CN0411326Z33AA,荊州刺史部,,111.5678,32.9235,right_only,False,False,False,False,0
78278,,,,,,,,,,,,,,,,,,PL000000025416,,,湖陽,,24.0,220.0,东汉,CN0411328Z24AA,荊州刺史部,,112.7486,32.4152,right_only,False,False,False,False,0
78279,,,,,,,,,,,,,,,,,,PL000000025431,,,新野,,24.0,220.0,东汉,CN0411329Z11AA,荊州刺史部,,112.3673,32.5241,right_only,False,False,False,False,0
78280,,,,,,,,,,,,,,,,,,PL000000025452,,,復陽,,24.0,220.0,东汉,CN0411330Z17AA,荊州刺史部,,113.3252,32.3977,right_only,False,False,False,False,0
78281,,,,,,,,,,,,,,,,,,PL000000025478,,,涅陽,,24.0,220.0,东汉,CN0411381Z14AA,荊州刺史部,,112.2828,32.8096,right_only,False,False,False,False,0
78282,,,,,,,,,,,,,,,,,,PL000000025483,,,冠軍,,24.0,220.0,东汉,CN0411381Z19AA,荊州刺史部,,111.9384,32.7898,right_only,False,False,False,False,0
78283,,,,,,,,,,,,,,,,,,PL000000025489,,,安眾,,24.0,220.0,东汉,CN0411381Z25AA,荊州刺史部,,112.26,32.7326,right_only,False,False,False,False,0
78284,,,,,,,,,,,,,,,,,,PL000000025547,,,睢陽,,24.0,220.0,东汉,CN0411403Z11AA,豫州刺史部,,115.6295,34.3648,right_only,False,False,False,False,0
78285,,,,,,,,,,,,,,,,,,PL000000025576,,,外黃,,24.0,220.0,东汉,CN0411421Z03AA,兗州刺史部,,114.9747,34.7377,right_only,False,False,False,False,0
78286,,,,,,,,,,,,,,,,,,PL000000025589,,,考城,,24.0,220.0,东汉,CN0411421Z16AA,兗州刺史部,,115.3851,34.6713,right_only,False,False,False,False,0
78287,,,,,,,,,,,,,,,,,,PL000000025608,,,襄邑,,24.0,220.0,东汉,CN0411422Z11AA,兗州刺史部,,115.0751,34.4296,right_only,False,False,False,False,0
78288,,,,,,,,,,,,,,,,,,PL000000025625,,,寧陵,,24.0,220.0,东汉,CN0411423Z09AA,豫州刺史部,,115.3628,34.4299,right_only,False,False,False,False,0
78289,,,,,,,,,,,,,,,,,,PL000000025631,,,己吾,,24.0,220.0,东汉,CN0411423Z15AA,兗州刺史部,,115.2267,34.3467,right_only,False,False,False,False,0
78290,,,,,,,,,,,,,,,,,,PL000000025683,,,穀熟,,24.0,220.0,东汉,CN0411425Z31AA,豫州刺史部,,115.7742,34.2612,right_only,False,False,False,False,0
78291,,,,,,,,,,,,,,,,,,PL000000025700,,,建平,,24.0,220.0,东汉,CN0411426Z17AA,豫州刺史部,,115.9823,34.0682,right_only,False,False,False,False,0
78292,,,,,,,,,,,,,,,,,,PL000000025716,,,臨睢,,24.0,220.0,东汉,CN0411481Z14AA,豫州刺史部,,116.3737,33.9877,right_only,False,False,False,False,0
78293,,,,,,,,,,,,,,,,,,PL000000025736,,,太丘,,24.0,220.0,东汉,CN0411481Z34AA,豫州刺史部,,116.3004,34.061,right_only,False,False,False,False,0
78294,,,,,,,,,,,,,,,,,,PL000000025763,,,平春,,24.0,220.0,东汉,CN0411502Z22AA,荊州刺史部,,113.891,32.2802,right_only,False,False,False,False,0
78295,,,,,,,,,,,,,,,,,,PL000000025887,,,雩婁,,24.0,220.0,东汉,CN0411525Z34AA,揚州刺史部,,115.8672,31.8835,right_only,False,False,False,False,0
78296,,,,,,,,,,,,,,,,,,PL000000025894,,,弋陽,,24.0,220.0,东汉,CN0411526Z02AA,豫州刺史部,,114.9866,32.1573,right_only,False,False,False,False,0
78297,,,,,,,,,,,,,,,,,,PL000000025924,,,期思,,24.0,220.0,东汉,CN0411527Z08AA,豫州刺史部,,115.4896,32.3465,right_only,False,False,False,False,0
78298,,,,,,,,,,,,,,,,,,PL000000025930,,,褒信,,24.0,220.0,东汉,CN0411528Z02AA,豫州刺史部,,114.9941,32.5682,right_only,False,False,False,False,0
78299,,,,,,,,,,,,,,,,,,PL000000025950,,,新息,,24.0,220.0,东汉,CN0411528Z22AA,豫州刺史部,,114.738,32.3415,right_only,False,False,False,False,0
78300,,,,,,,,,,,,,,,,,,PL000000025958,,,軑國,,24.0,220.0,东汉,CN0411528Z30AA,荊州刺史部,,114.7446,32.2153,right_only,False,False,False,False,0
78301,,,,,,,,,,,,,,,,,,PL000000027517,,,軑國,,24.0,220.0,东汉,CN0420881Z02AA,荊州刺史部,,112.4722,31.5072,right_only,False,False,False,False,0
78302,,,,,,,,,,,,,,,,,,PL000000025968,,,扶溝,,24.0,220.0,东汉,CN0411621Z04AA,兗州刺史部,,114.5591,34.1964,right_only,False,False,False,False,0
78303,,,,,,,,,,,,,,,,,,PL000000025981,,,新汲,,24.0,220.0,东汉,CN0411621Z17AA,豫州刺史部,,114.3412,33.9766,right_only,False,False,False,False,0
78304,,,,,,,,,,,,,,,,,,PL000000026018,,,汝陽,,24.0,220.0,东汉,CN0411623Z05AA,豫州刺史部,,114.5684,33.5952,right_only,False,False,False,False,0
78305,,,,,,,,,,,,,,,,,,PL000000026024,,,征羌,,24.0,220.0,东汉,CN0411623Z11AA,豫州刺史部,,114.2986,33.5722,right_only,False,False,False,False,0
78306,,,,,,,,,,,,,,,,,,PL000000026054,,,寧平,,24.0,220.0,东汉,CN0411625Z01AA,豫州刺史部,,115.3264,33.6682,right_only,False,False,False,False,0
78307,,,,,,,,,,,,,,,,,,PL000000026060,,,宜祿,,24.0,220.0,东汉,CN0411625Z07AA,豫州刺史部,,115.2799,33.4988,right_only,False,False,False,False,0
78308,,,,,,,,,,,,,,,,,,PL000000026100,,,扶樂,,24.0,220.0,东汉,CN0411627Z07AA,豫州刺史部,,114.6667,34.0996,right_only,False,False,False,False,0
78309,,,,,,,,,,,,,,,,,,PL000000026112,,,陽夏,,24.0,220.0,东汉,CN0411627Z19AA,豫州刺史部,,114.8655,34.063,right_only,False,False,False,False,0
78310,,,,,,,,,,,,,,,,,,PL000000026155,,,南頓,,24.0,220.0,东汉,CN0411681Z06AA,豫州刺史部,,114.8318,33.4442,right_only,False,False,False,False,0
78311,,,,,,,,,,,,,,,,,,PL000000026170,,,定潁,,24.0,220.0,东汉,CN0411721Z05AA,豫州刺史部,,114.0725,33.4026,right_only,False,False,False,False,0
78312,,,,,,,,,,,,,,,,,,PL000000026230,,,慎陽,,24.0,220.0,东汉,CN0411724Z10AA,豫州刺史部,,114.4116,32.7154,right_only,False,False,False,False,0
78313,,,,,,,,,,,,,,,,,,PL000000026256,,,陽安,,24.0,220.0,东汉,CN0411725Z05AA,豫州刺史部,,114.0665,32.9142,right_only,False,False,False,False,0
78314,,,,,,,,,,,,,,,,,,PL000000026276,,,朗陵,,24.0,220.0,东汉,CN0411725Z25AA,豫州刺史部,,113.992,32.6762,right_only,False,False,False,False,0
78315,,,,,,,,,,,,,,,,,,PL000000026290,,,舞陰,,24.0,220.0,东汉,CN0411726Z07AA,荊州刺史部,,113.2858,32.9867,right_only,False,False,False,False,0
